,age,marital,ever_defaulted,housing_loan,Personal_loan,y
24112,35,1,0,1,0,0
8786,53,1,0,1,0,0
3928,47,1,0,0,0,0
17934,31,1,0,1,0,0
26367,53,0,0,1,0,0
10543,51,1,0,0,0,0
5382,39,0,0,1,0,0
12749,38,1,0,0,0,0
16954,36,0,0,1,0,0
16671,38,0,0,1,0,0
12789,32,1,0,0,0,0
22770,32,0,0,1,0,0
27950,57,1,0,1,0,0
4547,35,1,0,0,0,0
31115,34,0,0,1,0,0
5107,44,1,0,0,0,0
29542,43,1,0,0,0,0
657,28,0,0,1,0,0
23316,39,0,0,1,0,0
9568,35,1,0,1,1,0
12826,36,0,0,0,0,0
20579,34,0,0,1,1,0
10507,30,1,0,0,0,0
12088,49,0,0,0,0,0
1434,35,0,0,0,1,0
14094,33,0,0,1,0,1
22156,44,1,0,1,0,0
14066,30,0,0,0,0,0
993,29,0,0,0,0,0
6720,43,1,0,1,0,0
26217,39,0,0,0,0,0
943,31,0,0,1,0,0
5836,52,1,0,1,0,0
12066,29,0,0,1,0,0
14023,53,0,0,0,0,1
18986,46,0,0,1,1,0
18869,33,0,0,1,0,0
12587,50,1,0,0,0,0
8188,55,1,0,1,0,0
17023,58,1,0,0,0,0
14084,40,1,0,0,0,0
29393,38,1,0,0,0,1
9276,31,1,0,0,1,1
4850,32,1,0,1,0,0
30913,31,0,0,0,0,1
20197,29,0,0,1,0,0
24752,29,1,0,1,0,0
5220,40,0,0,1,0,0
28053,37,1,0,1,0,1
23948,43,1,0,1,0,0
8317,36,1,0,1,0,0
5604,35,1,0,0,1,0
25741,28,0,0,1,0,0
27719,36,0,0,0,0,1
14600,31,1,0,0,0,0
9593,46,1,0,1,0,0
17621,38,1,0,1,0,0
13235,41,1,0,1,0,0
23202,38,0,0,1,1,1
2982,57,0,0,0,0,0
5144,31,0,0,0,0,1
905,35,1,0,0,0,0
4702,30,0,0,0,0,0
5096,54,1,0,0,0,0
15939,58,1,0,0,0,0
29221,63,1,0,1,0,1
8824,30,1,0,1,0,0
12009,47,0,0,1,1,0
24080,33,0,0,1,0,0
10092,30,1,0,1,1,1
22749,54,1,0,1,1,0
6508,32,0,0,1,0,0
25524,42,0,0,0,0,0
30104,48,1,0,1,1,1
6769,36,1,0,0,1,0
30146,32,0,0,1,1,0
11153,58,1,0,0,0,0
13185,40,1,0,1,0,0
26929,51,0,0,0,0,0
6377,25,0,0,1,1,0
3322,42,1,0,0,0,0
25901,24,0,0,1,0,0
13730,31,1,0,0,0,0
20941,24,1,0,0,0,0
25877,39,0,0,1,1,0
13477,39,1,0,1,0,0
13722,41,0,0,0,0,1
18552,35,0,0,0,0,0
21898,78,1,0,1,0,1
31271,38,0,0,0,0,1
30127,70,1,0,1,0,0
939,46,1,0,0,0,0
11194,26,1,0,1,0,0
19273,33,0,0,1,0,0
16680,38,1,0,0,0,0
27448,45,1,0,0,0,0
3922,37,1,0,0,0,0
330,38,0,0,1,1,0
28417,35,0,0,0,0,0
9536,31,0,0,1,0,0
11792,43,1,0,0,0,0
16050,41,0,0,1,0,0
20488,25,0,0,0,0,0
8336,59,0,0,0,0,0
21422,40,1,0,0,0,0
28588,44,1,0,0,0,0
14364,31,0,0,0,0,0
23727,44,0,0,0,0,0
20449,41,1,0,1,0,0
2286,31,0,0,1,0,0
10572,21,1,0,1,0,0
14867,30,0,0,0,0,0
28964,70,1,0,1,0,0
21436,39,1,0,0,1,0
28844,33,0,0,0,0,0
4502,37,0,0,0,0,0
11958,43,1,0,1,0,0
5485,40,1,0,1,0,0
4216,33,0,0,1,0,0
12107,47,0,0,0,0,0
24808,28,1,0,0,0,0
19082,51,1,0,1,0,0
11710,32,1,0,0,0,0
9849,35,1,0,0,1,0
14443,42,0,0,1,0,0
21504,39,0,0,0,0,0
29474,52,0,0,1,0,0
19279,34,1,0,1,0,0
10943,48,0,0,0,1,0
1182,30,1,0,1,0,0
22320,30,0,0,1,0,0
23076,27,1,0,1,0,0
23143,36,0,0,1,1,0
12585,39,1,0,1,0,0
14381,33,1,0,0,0,0
18266,36,0,0,0,0,0
12973,57,1,0,0,0,0
23232,36,1,0,1,0,0
28806,24,0,0,0,0,1
25686,36,0,0,1,0,0
20220,28,0,0,1,0,0
10557,43,1,0,0,0,0
6128,58,1,0,0,0,0
8281,45,0,0,0,0,0
18067,29,1,0,1,1,0
25449,27,1,0,1,0,0
8439,31,1,0,0,0,0
13592,38,0,0,1,0,0
20087,32,0,0,1,1,0
25070,31,1,0,1,0,0
22051,60,1,0,0,0,1
8426,35,1,0,0,0,0
20617,38,1,0,0,0,0
7042,38,0,0,0,0,0
7486,25,0,0,1,0,0
27417,30,0,0,0,0,1
22873,37,1,0,0,0,0
20498,44,0,0,1,1,1
3172,58,1,0,1,0,0
25705,29,0,0,1,0,0
17546,48,1,0,1,0,0
23600,46,1,0,0,0,0
15557,48,1,0,1,0,1
15644,54,1,0,1,0,0
16372,43,0,0,1,1,0
30722,62,1,0,0,0,0
3769,30,1,0,1,0,0
22243,73,1,0,1,0,0
10038,31,0,0,1,1,0
26774,46,0,0,1,0,0
10299,35,1,0,0,1,0
15891,33,1,0,0,0,0
3847,35,1,0,0,0,0
8504,30,1,0,1,0,0
4219,45,1,0,1,0,0
15658,31,1,0,0,0,0
12793,54,1,0,0,0,0
21362,36,1,0,1,0,0
19807,52,1,0,1,0,0
9999,29,0,0,0,0,0
3921,46,0,0,0,0,0
14718,41,1,0,1,0,0
7152,37,1,0,1,0,0
10168,35,0,0,0,0,0
22480,44,1,0,0,0,0
369,57,1,0,1,0,0
17092,45,1,0,1,0,0
9831,25,0,0,1,0,0
11960,52,0,0,1,0,1
31432,40,0,0,1,1,0
31720,35,0,0,1,0,1
22878,36,1,0,1,0,0
11472,31,1,0,1,0,0
26617,41,0,0,1,0,0
1510,51,0,0,0,0,0
4084,53,0,0,1,0,0
30980,27,0,0,1,0,1
24867,43,1,0,1,0,0
26702,27,0,0,1,0,0
2664,26,1,0,0,1,0
11189,48,0,0,1,1,0
25259,39,0,0,1,0,0
29528,67,1,0,0,0,1
17903,42,1,0,1,0,0
8538,26,1,0,0,0,0
8731,28,1,0,0,0,0
1664,46,1,0,0,0,0
11715,42,0,0,1,0,0
31284,29,0,0,0,0,0
29924,80,1,0,0,0,1
21320,29,0,0,0,0,0
3826,58,1,0,1,0,0
2508,35,1,0,1,0,0
31701,61,1,0,0,0,0
4344,33,1,0,0,1,0
22843,46,1,0,1,0,0
19927,48,0,0,1,0,0
14324,32,1,0,1,1,0
10023,31,0,0,0,0,0
5100,33,0,0,0,0,0
14463,31,1,0,1,0,0
5467,48,1,0,0,1,0
16308,37,1,0,0,0,0
2265,34,1,0,1,0,0
5886,31,1,0,0,0,0
19017,29,1,0,0,0,0
5001,31,1,0,0,0,0
9138,30,0,0,1,0,0
26811,55,1,0,1,0,0
26242,34,0,0,0,0,0
10381,37,1,0,0,1,0
21176,50,1,0,1,0,0
23504,36,1,0,0,0,0
288,60,1,0,0,0,0
27737,50,1,0,0,0,1
31383,58,1,0,0,0,1
29289,25,0,0,0,0,1
3492,32,1,0,1,0,0
29868,29,0,0,0,0,0
31670,34,1,0,0,0,0
17552,39,1,0,1,0,0
22842,46,0,0,0,0,0
121,32,0,0,0,0,0
6325,25,1,0,1,0,0
19101,44,1,0,1,1,0
3848,48,1,0,0,0,0
12626,32,1,0,1,0,0
890,43,1,0,0,0,0
1243,34,1,0,1,0,0
3386,47,1,0,1,0,1
17887,33,0,0,0,0,0
21806,56,0,0,1,0,0
4254,51,1,0,1,1,0
23205,38,0,0,0,0,0
15039,36,1,0,1,0,0
23538,42,0,0,1,0,0
8094,41,1,0,0,0,0
23744,39,0,0,0,0,0
12613,39,1,0,0,0,0
30454,32,0,0,1,0,0
19704,56,0,0,1,0,0
23204,30,0,0,0,0,0
28429,56,0,0,0,0,0
18980,51,0,0,0,0,0
12922,41,1,0,1,0,0
20948,32,1,0,0,0,0
17448,47,1,0,1,0,0
25302,39,1,0,0,0,0
31480,39,1,0,1,0,0
16516,38,1,0,0,0,0
16827,37,0,0,1,0,1
10855,30,0,0,0,0,0
2616,35,1,0,1,1,0
11644,43,0,0,0,1,0
18111,43,1,0,0,0,0
27916,24,0,0,1,0,0
11203,39,1,0,0,0,0
30342,68,1,0,0,1,1
702,34,1,0,1,1,0
12230,44,0,0,1,0,1
18894,31,0,0,1,0,0
16045,32,0,0,1,0,0
7258,31,1,0,1,0,0
15667,33,0,0,0,0,0
19284,33,0,0,1,0,0
31609,38,0,0,1,0,0
7760,49,1,0,1,0,0
3049,46,1,0,1,1,0
25878,51,1,0,1,0,0
912,28,0,0,0,0,0
19959,35,1,0,1,0,0
27747,51,1,0,1,0,0
11131,24,1,0,1,0,0
14059,33,1,0,1,0,0
14359,30,1,0,0,0,0
3507,55,1,0,1,1,0
18970,38,1,0,0,0,0
18618,48,1,0,1,0,0
26377,28,0,0,0,0,0
14569,32,0,0,1,0,0
13911,31,0,0,0,0,0
27941,42,1,0,0,0,1
1035,30,1,0,1,0,0
19997,51,1,0,1,1,0
14653,33,1,0,1,0,0
10981,58,1,0,0,1,0
26903,36,1,0,1,0,0
8,29,0,0,0,1,0
15978,41,0,0,1,0,0
6604,50,0,0,1,0,0
12381,25,0,0,1,0,0
31029,27,0,0,0,0,1
16745,40,1,0,0,0,0
12669,56,1,0,1,0,0
22491,37,0,0,0,0,0
28364,34,1,0,0,0,1
10924,40,1,0,0,0,0
8480,31,1,0,0,0,0
8807,52,0,0,1,0,0
21117,38,1,0,0,0,0
13717,32,1,0,1,0,0
23221,30,1,0,0,0,0
12821,38,1,0,0,0,0
13940,31,0,0,0,0,0
725,38,1,0,0,0,0
20593,30,0,0,0,0,1
31214,28,0,0,1,0,0
16798,39,1,0,0,0,1
25775,60,1,0,0,0,0
29620,28,0,0,1,0,1
7668,36,1,0,1,0,1
18388,40,1,0,1,0,0
30807,44,0,0,0,1,0
4955,41,1,0,0,0,0
22374,26,0,0,0,1,0
12347,40,0,0,1,0,1
22992,31,1,0,1,0,0
30100,36,0,0,1,1,1
4993,36,0,0,1,0,0
22717,54,0,0,0,0,1
5647,30,0,0,0,0,1
14470,31,1,0,0,0,0
6134,42,1,0,1,0,0
21720,43,1,0,1,0,0
15895,59,1,0,1,0,0
651,32,0,0,1,0,0
22341,39,1,0,1,0,1
5236,44,1,0,0,0,0
21464,30,0,0,1,1,0
21468,36,0,0,0,0,0
26820,36,1,0,1,0,1
28703,41,1,0,0,0,0
715,31,1,0,0,0,0
4149,26,1,0,1,0,0
28592,26,0,0,1,0,1
30117,82,0,0,1,1,1
7841,40,1,0,0,1,0
10430,33,0,0,0,0,0
29400,41,1,0,0,0,1
14176,36,0,0,1,0,1
15526,57,1,0,0,0,0
11147,31,0,0,1,0,0
10385,53,1,0,0,0,0
19312,34,0,0,1,0,0
21075,29,0,0,0,0,1
19219,40,0,0,1,1,0
16505,34,1,0,1,1,0
31643,37,1,0,0,0,0
5035,49,0,0,0,0,0
5662,33,1,0,0,0,0
10026,27,0,0,1,0,0
26031,31,0,0,0,1,0
27433,28,1,0,1,0,0
13099,59,1,0,1,0,0
30092,63,1,0,0,0,1
718,39,1,0,1,0,0
30048,60,1,0,1,1,1
4372,20,0,0,0,1,0
14737,49,1,0,1,0,1
25505,32,0,0,1,0,0
10369,53,0,0,1,0,0
18997,52,0,0,0,0,0
11717,27,0,0,1,0,0
14944,30,1,0,0,0,0
5345,30,1,0,0,1,0
6235,50,1,0,1,0,0
9905,30,0,0,0,0,0
10673,54,1,0,0,0,0
9530,26,0,0,1,1,0
22293,71,0,0,1,0,0
3488,31,0,0,0,0,0
12725,32,1,0,1,0,0
13963,42,1,0,1,0,0
20297,31,1,0,1,0,0
4528,36,1,0,0,0,0
5865,41,1,0,0,1,0
26046,34,0,0,1,0,0
4688,33,0,0,0,0,0
26496,34,1,0,1,0,0
13551,34,0,0,0,0,0
12741,50,1,0,0,0,0
7327,47,1,0,1,0,0
31523,52,1,0,1,0,0
6308,47,1,0,0,1,0
21796,35,1,0,0,0,0
16394,40,1,0,0,0,0
16287,46,1,0,0,1,0
25612,21,0,0,1,0,0
7339,33,1,0,1,0,0
20111,29,1,0,0,0,0
6164,31,0,0,0,0,0
7976,39,1,0,1,0,0
30151,73,0,0,0,0,1
9008,27,0,0,1,0,0
29805,31,0,0,1,0,0
26101,36,0,0,0,0,0
4894,26,0,0,0,0,0
8375,24,1,0,1,0,0
19401,45,0,0,1,0,0
21928,46,1,0,1,0,0
25221,36,0,0,1,0,0
13037,52,1,0,0,0,1
10413,27,0,0,1,0,0
199,33,0,0,0,0,0
4810,33,1,0,1,0,0
12060,32,0,0,0,0,0
21250,35,1,0,1,0,0
8157,43,1,0,0,1,0
14019,38,1,0,0,0,0
28467,25,0,0,0,0,1
16853,34,0,0,1,0,1
22070,31,0,0,0,0,0
6879,31,0,0,0,0,1
11727,49,0,0,1,0,0
3799,41,1,0,1,0,0
17891,30,1,0,0,1,0
29817,25,0,0,0,0,1
12137,30,1,0,0,1,0
31416,48,1,0,0,0,1
18575,46,1,0,1,0,0
346,42,1,0,0,0,0
1945,37,1,0,1,0,0
29639,38,1,0,1,1,1
20339,39,0,0,0,0,0
11852,51,0,0,1,0,0
5477,28,0,0,0,0,0
25264,35,1,0,1,0,0
30995,48,0,0,1,0,1
23992,34,1,0,1,0,0
8274,47,1,0,0,0,0
5685,32,0,0,1,1,0
1414,51,1,0,1,1,0
9666,29,1,0,1,1,0
10389,53,0,0,0,0,0
19471,36,1,0,0,0,0
6580,36,0,0,1,1,0
25194,32,0,0,0,1,0
27623,32,1,0,0,0,0
4419,30,1,0,1,0,0
5187,35,0,0,1,0,0
27861,29,0,0,1,1,0
31519,51,1,0,0,0,0
144,57,1,0,0,0,0
12233,37,0,0,1,0,0
10429,36,1,0,0,0,0
1050,39,1,0,0,0,0
17711,31,0,0,1,0,0
23297,52,1,0,1,0,0
22171,29,0,0,0,0,1
1512,34,1,0,1,0,0
25384,31,0,0,0,0,0
25318,38,0,0,1,0,1
3064,40,1,0,0,0,0
10132,32,0,0,0,0,0
5155,36,1,0,1,0,0
22978,33,1,0,1,0,0
11224,33,1,0,1,1,0
1818,30,0,0,1,0,0
30219,30,0,0,0,0,0
8986,30,0,0,0,0,0
25417,30,1,0,0,0,0
14068,32,1,0,1,0,1
21536,41,1,0,0,0,0
10788,40,0,0,1,0,0
8616,33,1,0,1,0,0
31671,29,0,0,1,1,1
18319,32,0,0,0,0,0
16441,46,1,0,0,0,0
11118,20,0,0,1,1,0
21706,41,1,0,1,0,0
19442,33,0,0,1,0,0
22236,48,1,0,0,0,0
21082,42,1,0,1,0,0
25413,32,1,0,1,0,0
21366,45,1,0,1,0,0
10035,35,0,0,1,0,0
11500,52,1,0,0,0,0
4115,30,0,0,1,0,0
18469,44,1,0,1,0,0
23827,24,0,0,1,0,0
19491,37,1,0,0,0,0
9210,48,0,0,1,0,0
7204,33,0,0,1,0,0
28370,50,1,0,0,0,0
22637,38,1,0,0,0,0
24146,46,1,0,1,0,0
19293,30,1,0,1,0,0
27544,29,0,0,1,1,0
9441,36,0,0,0,0,0
5770,46,1,0,0,0,0
16540,33,0,0,1,0,0
24374,46,1,0,0,0,0
18464,40,1,0,1,0,0
29903,28,0,0,1,0,1
31574,34,1,0,1,0,0
8518,36,0,0,0,0,0
16263,44,0,0,1,0,1
18523,46,0,0,1,0,0
7090,37,1,0,0,0,1
28983,32,1,0,1,0,0
31702,31,0,0,1,0,1
7217,25,0,0,0,0,0
21169,41,0,0,0,0,0
12876,27,0,0,1,0,0
20951,30,0,0,0,0,0
31552,47,0,0,1,0,0
14169,31,0,0,1,1,1
4037,38,0,0,0,0,0
4744,34,0,0,1,1,0
27794,53,1,0,0,0,1
20664,26,0,0,1,0,0
7305,44,1,0,0,1,0
28965,38,0,0,0,1,0
25825,35,1,0,1,1,0
18310,35,0,0,1,0,0
23526,35,0,0,0,0,1
19936,48,0,0,1,0,0
14544,29,0,0,1,0,0
20785,44,0,0,0,0,0
1771,33,0,0,1,0,0
20005,26,0,0,1,0,0
11269,28,1,0,0,0,0
7585,29,1,0,0,0,0
18874,29,1,0,1,0,0
2136,45,1,0,0,1,0
30596,35,1,0,1,0,0
27146,33,0,0,1,0,1
24134,32,0,0,0,0,0
9056,39,1,0,1,0,0
6552,27,1,0,0,0,0
12678,44,1,0,1,0,0
20721,25,0,0,0,0,0
4867,48,1,0,0,0,0
18179,32,0,0,0,0,0
20226,28,0,0,1,0,0
15014,52,1,0,0,0,0
5601,46,0,0,1,0,0
22707,52,1,0,1,0,0
11660,32,0,0,1,0,0
20439,60,0,0,0,0,1
4203,28,1,0,0,0,0
29574,82,0,0,1,0,1
21774,25,1,0,1,0,0
16922,40,1,0,0,0,0
261,52,0,0,0,0,0
7403,29,1,0,0,1,0
23877,34,1,0,1,0,0
20831,55,1,0,1,0,0
9161,29,0,0,0,0,0
9767,26,0,0,0,0,0
4762,42,1,0,0,0,0
18786,31,1,0,1,0,0
19057,50,1,0,1,0,0
17440,55,0,0,1,0,0
27407,25,0,0,0,1,1
5081,44,1,0,1,0,0
20112,88,0,0,0,0,1
31089,70,1,0,0,0,1
656,44,1,0,0,0,0
19308,30,0,0,0,0,0
17038,42,1,0,1,0,0
12980,35,0,0,0,0,0
30486,36,0,0,0,1,1
16340,46,0,0,1,1,0
18012,36,0,0,1,0,0
12402,36,1,0,0,0,0
30804,26,0,0,1,0,1
28162,26,0,0,0,0,1
6744,46,1,0,1,0,0
26379,28,0,0,0,0,0
3532,48,1,0,1,0,0
25960,33,0,0,1,0,0
1444,25,1,0,1,0,0
11235,57,0,0,1,0,0
2901,30,0,0,0,0,0
22226,51,0,0,0,1,1
4384,29,0,0,1,0,0
21220,45,0,0,0,0,0
6455,34,0,0,1,0,0
24183,31,1,0,0,0,0
19004,41,0,0,0,0,0
15306,29,0,0,1,0,0
3128,34,1,0,0,0,0
3634,52,0,0,0,0,0
22382,27,0,0,1,0,0
27970,74,1,0,0,0,0
12063,46,0,0,1,1,0
2334,25,0,0,0,0,0
1489,26,0,0,0,0,0
9870,32,0,0,0,1,0
7161,42,1,0,1,0,0
16899,36,1,0,1,0,1
1851,34,1,0,0,0,0
6576,44,0,0,0,0,0
1366,26,1,0,0,0,0
19458,29,1,0,1,1,1
9298,52,1,0,1,0,0
6245,39,0,0,0,1,0
26288,43,1,0,0,0,0
23442,34,0,0,0,0,1
30430,30,0,0,0,0,0
23639,44,1,0,1,0,0
14128,47,1,0,1,0,0
27203,52,0,0,1,0,0
21966,25,0,0,1,0,1
4256,29,1,0,1,0,0
16175,37,1,0,0,0,0
6663,44,1,0,0,0,0
15188,29,0,0,0,0,0
367,32,1,0,0,0,0
22286,46,1,0,1,0,0
29977,39,0,0,0,0,1
22471,26,0,0,0,0,1
5219,45,0,0,0,0,0
13578,39,1,0,0,0,0
127,36,0,0,1,0,0
21524,54,1,0,1,0,0
5927,31,0,0,0,0,0
27034,22,0,0,0,0,0
23113,28,0,0,0,0,1
15778,36,0,0,0,0,0
15274,41,1,0,1,0,0
456,56,1,0,0,0,0
25026,28,0,0,1,0,0
15943,35,0,0,0,0,0
30390,54,0,0,1,0,0
1805,50,0,0,1,0,0
30,57,1,0,1,1,0
5225,49,0,0,1,0,0
5094,47,1,0,1,0,0
22368,28,1,0,1,0,1
3162,39,1,0,0,0,0
3498,39,0,0,0,0,0
11841,45,0,0,0,0,0
24952,34,1,0,0,0,1
7049,57,0,0,0,1,0
6151,33,1,0,1,0,0
24718,43,0,0,0,0,0
23955,37,1,0,1,1,0
10392,26,0,0,0,1,0
26556,47,0,0,1,0,0
14464,49,0,0,0,0,0
26690,23,0,0,0,1,0
19781,38,0,0,1,0,0
19961,40,1,0,0,0,0
25452,32,1,0,1,0,0
9542,44,1,0,0,0,0
23659,28,0,0,1,0,0
24758,32,0,0,1,1,0
29606,78,1,0,1,0,0
5915,29,0,0,1,0,0
4783,41,1,0,0,0,0
10329,33,1,0,0,0,0
6087,52,1,0,0,0,0
27833,44,1,0,1,0,0
26335,57,1,0,1,1,1
536,57,0,0,1,0,0
7261,26,1,0,0,0,0
13713,34,0,0,0,0,0
3778,42,1,0,1,0,0
24851,55,1,0,1,1,0
19664,41,1,0,1,0,1
6708,35,1,0,1,0,0
15024,37,1,0,0,0,0
6857,38,1,0,0,0,0
5532,35,1,0,1,1,0
6815,29,0,0,0,0,0
24461,36,1,0,0,0,0
17537,31,1,1,0,0,0
12594,22,0,0,0,0,0
18841,29,0,0,1,0,0
985,28,0,0,1,0,0
10739,32,1,0,1,0,0
30107,37,1,0,1,1,1
14765,48,1,0,1,1,0
21101,37,1,0,0,0,0
26221,31,0,0,1,1,0
5199,60,1,0,0,0,1
2566,32,0,0,0,0,0
30763,29,0,0,1,0,1
11276,28,1,0,0,0,0
5824,36,0,0,0,0,0
30451,28,1,0,0,1,0
20600,31,0,0,1,0,0
7986,39,0,0,1,0,0
27806,26,0,0,1,0,0
24803,27,0,0,0,0,0
2851,56,1,0,1,0,0
17471,40,1,0,1,0,0
11321,48,1,0,0,0,0
11387,30,1,0,1,1,0
7241,50,1,0,1,0,0
219,58,0,0,1,0,0
14941,30,1,0,1,0,0
10890,29,1,0,1,1,0
5638,50,1,0,1,0,0
8889,43,1,0,1,0,0
3483,37,1,0,0,0,0
20237,43,1,0,1,0,0
22521,36,1,0,1,0,0
27710,47,1,0,0,1,0
20031,30,1,0,0,0,0
2641,42,1,0,0,0,0
22188,54,1,0,1,0,0
6646,54,0,0,1,0,0
7070,42,0,0,1,0,0
17779,37,1,0,0,0,0
26134,33,1,0,1,0,0
4125,30,1,0,1,0,0
30198,35,0,0,1,0,1
20487,46,1,0,1,0,0
14659,45,1,0,1,0,0
25119,40,0,0,0,0,0
8145,36,1,0,0,0,0
2463,36,0,0,1,0,0
16181,31,1,0,1,0,0
12166,35,1,0,0,0,0
17066,50,1,0,0,0,0
7922,46,1,0,0,0,0
16329,43,1,0,1,0,0
11374,25,0,0,0,0,0
22863,35,1,0,1,0,0
16137,35,1,0,0,0,0
24208,26,0,0,0,0,1
26567,46,0,0,1,1,0
31742,40,0,0,1,0,0
12525,29,0,0,1,1,0
12526,32,0,0,0,0,0
28229,36,1,0,1,1,0
23042,28,1,0,1,0,0
28431,32,0,0,1,0,1
18641,36,1,0,1,0,0
7431,44,1,0,0,0,0
5864,50,1,0,1,0,0
30328,63,1,0,1,0,0
1741,46,1,0,0,1,0
17899,29,1,0,1,0,0
5183,37,1,0,1,0,0
5115,35,0,0,0,0,0
10089,43,1,0,0,0,0
9989,31,0,0,0,0,0
27299,28,0,0,0,0,1
2583,46,1,0,0,0,0
16659,42,0,0,1,0,0
6726,39,1,0,1,0,0
28559,80,1,0,1,0,0
26406,24,0,0,1,0,0
18027,35,1,0,0,0,0
3971,46,1,0,0,0,0
12579,39,1,0,0,0,0
23547,56,1,0,0,1,0
9712,43,1,0,1,0,0
22665,49,1,0,0,0,0
2684,52,1,0,0,0,0
11127,59,0,0,1,0,0
13552,30,0,0,0,0,1
25223,29,1,0,1,1,0
13105,53,1,0,1,0,0
18629,44,1,0,0,1,0
16820,27,0,0,0,0,1
24191,37,1,0,0,0,0
22726,32,0,0,1,1,0
13430,38,0,0,1,0,0
30735,73,1,0,1,0,1
5975,34,1,0,0,0,0
2582,27,0,0,1,0,0
2724,31,1,0,1,0,0
5456,50,0,0,0,1,0
9006,27,0,0,1,0,0
19269,30,1,0,1,0,0
31537,63,1,0,1,0,0
12405,32,1,0,0,0,0
3334,55,1,0,0,0,0
29744,43,1,0,1,0,1
20818,33,1,0,0,0,0
23206,38,1,0,0,0,0
2171,32,1,0,0,0,0
27023,48,1,0,1,0,0
18139,42,0,0,1,0,0
17583,38,0,0,1,0,0
31148,33,1,0,1,0,1
13474,29,0,0,1,1,0
23830,43,1,0,0,1,0
13573,30,1,0,0,0,0
26462,44,0,0,0,0,0
12883,33,1,0,1,0,0
4706,36,0,0,0,0,0
11854,34,1,0,1,0,0
7792,35,1,0,0,1,1
7842,38,0,0,1,0,0
24823,30,1,0,0,0,0
23801,34,0,0,1,0,0
16147,29,0,0,0,0,0
12493,38,1,0,0,1,0
14107,51,0,0,0,1,0
21076,43,1,0,0,1,0
30442,34,1,0,1,0,1
22267,58,1,0,0,0,1
23607,36,1,0,0,0,0
25125,33,0,0,1,0,0
2579,32,0,0,1,0,0
19375,52,1,0,1,0,0
4771,27,1,0,1,0,0
12947,46,1,0,1,0,0
15010,33,1,0,1,0,0
14762,35,0,0,1,0,0
31161,33,1,0,1,0,1
12933,30,1,0,0,0,0
17962,32,1,0,1,0,0
14801,42,1,0,1,0,0
22050,60,1,0,1,0,1
28403,61,1,0,1,0,0
7525,40,1,0,0,0,0
291,40,1,0,0,0,0
15196,31,1,0,1,0,0
27470,55,1,0,0,0,0
2085,34,1,0,1,1,0
12264,45,1,0,0,0,0
24989,31,1,0,0,0,0
19618,34,0,0,0,0,1
6418,43,0,0,0,0,0
13124,33,1,0,1,0,0
10548,31,0,0,0,1,0
4932,40,1,0,0,0,0
28635,39,1,0,1,0,1
1553,34,1,0,0,0,0
1765,32,1,0,0,0,0
18955,32,1,0,0,0,0
9027,27,1,0,0,0,0
10709,44,1,0,0,0,0
24178,37,1,0,0,0,0
4303,41,1,0,1,0,0
7974,56,0,0,1,0,0
16007,38,1,0,1,1,0
3740,35,1,0,1,1,0
8042,35,1,0,0,0,0
15617,29,0,0,1,1,0
15405,49,1,0,1,0,0
27123,45,1,0,0,0,1
22460,22,0,0,1,1,1
5348,36,1,0,1,0,0
4104,33,1,0,0,0,0
8870,26,1,0,1,0,0
19883,51,1,0,0,0,0
16362,30,0,0,0,0,0
2797,33,1,0,1,0,0
4738,31,1,0,0,0,0
6753,44,0,0,1,0,1
31190,60,1,0,0,0,1
21693,45,1,0,1,0,0
741,43,1,0,1,0,0
20813,30,1,0,0,0,1
19737,42,1,0,0,0,0
2549,52,1,0,0,1,0
18817,30,1,0,0,0,0
27548,38,1,0,1,0,1
24688,28,0,0,0,0,0
4286,56,1,0,1,0,0
2496,47,1,0,0,0,0
11076,38,0,0,1,1,0
13040,32,1,0,1,0,0
10036,34,1,0,0,0,0
20548,28,1,0,1,0,0
27612,24,0,0,0,1,1
4438,51,1,0,0,1,0
11654,28,0,0,0,0,0
11993,56,0,0,0,1,0
1827,35,1,0,0,1,0
640,44,1,0,1,0,0
10468,33,1,0,1,0,0
22914,39,1,0,1,0,0
20853,52,0,0,0,0,0
7917,32,0,0,1,0,0
25160,32,0,0,1,0,0
953,38,0,0,0,0,0
19108,30,0,0,0,0,0
5218,35,0,0,1,0,0
16291,48,0,0,1,1,0
26251,33,0,0,1,1,0
27580,52,1,0,1,0,0
24167,39,1,0,0,0,0
7901,39,1,0,0,0,0
19818,50,1,0,0,0,0
26768,37,0,0,0,0,0
5934,44,0,0,1,0,0
8028,36,1,0,1,1,0
4040,31,0,0,1,0,0
3566,55,1,0,0,0,0
4890,34,0,0,0,0,0
20892,51,1,0,1,0,0
1202,39,0,0,0,0,0
7091,50,0,0,0,0,0
21929,46,1,0,1,0,0
30257,18,0,0,1,0,0
16066,35,0,0,0,0,0
5551,26,1,0,1,0,0
17469,40,1,0,0,0,0
16481,50,1,0,1,0,0
1322,36,1,0,1,0,0
13365,49,1,0,1,0,0
12863,38,1,0,1,0,0
6328,32,0,0,0,0,0
4391,30,0,0,0,0,0
4772,30,0,0,1,0,0
16719,31,0,0,1,0,0
3211,57,1,0,0,0,0
6759,40,1,0,0,0,0
3308,39,1,0,1,0,0
11955,53,0,0,1,0,0
19855,31,0,0,1,0,0
7891,47,1,0,1,0,0
8156,39,0,0,0,0,0
9093,34,0,0,1,0,0
